samplingLocation,GEOID,n,positive,fitted.values.mean,fitted.values.sd,fitted.values.0.025quant,fitted.values.0.5quant,fitted.values.0.975quant,fitted.values.mode
shelter,53033032210,0,0,0.279349632,0.10431398,0.128886329,0.261697379,0.531480211,0.229673581
shelter,53033032215,1,1,0.303087188,0.127810341,0.126354902,0.279268704,0.617389237,0.237115929
shelter,53033032307,0,0,0.260587548,0.126363307,0.095242392,0.234469682,0.577383271,0.1898397
shelter,53033032311,0,0,0.254263189,0.127771589,0.08961603,0.227185801,0.576105095,0.18138399
shelter,53033032315,0,0,0.258838208,0.105868652,0.110813195,0.239571042,0.518060892,0.205239947
shelter,53033032320,0,0,0.273246374,0.143071258,0.092225722,0.242065088,0.635538647,0.189989282
shelter,53033032321,0,0,0.278498304,0.106124852,0.12644231,0.260241961,0.53574639,0.227252113
shelter,53033032323,0,0,0.267796342,0.128735925,0.098730061,0.241352094,0.590164246,0.196052238
shelter,53033032325,0,0,0.267118351,0.128080796,0.098731681,0.240856889,0.587734915,0.195837175
shelter,53033032328,0,0,0.261864844,0.112731928,0.107178036,0.240521019,0.539894537,0.202921235
shelter,53033032401,0,0,0.256127253,0.12150163,0.095676848,0.231405623,0.559834526,0.188895784
shelter,53033032402,0,0,0.266440746,0.150341272,0.082781112,0.232040565,0.650631559,0.17600974
shelter,53033032601,0,0,0.259707835,0.129588919,0.092204569,0.232379644,0.585825103,0.186060542
shelter,53033032703,0,0,0.239218171,0.130071317,0.077486667,0.210153977,0.570141116,0.162193422
shelter,53033022702,0,0,0.477804325,0.198030671,0.202234727,0.441390813,0.963597721,0.376698745
shelter,53033001800,1,1,2.317371795,0.796611978,1.138197634,2.191492068,4.220366752,1.959931559
shelter,53033003100,0,0,1.176093846,0.472110668,0.51159198,1.091429887,2.329001727,0.939973885
shelter,53033004900,0,0,1.646953539,0.554859086,0.820710587,1.560751909,2.968684976,1.401671536
shelter,53033005302,1,1,2.312032279,0.672567985,1.269735994,2.220002163,3.882115623,2.046856884
shelter,53033005900,0,0,1.332980715,0.445241234,0.668305164,1.264310442,2.392314829,1.137431003
shelter,53033008300,2,2,3.159263607,1.100975733,1.536271576,2.98328253,5.794420202,2.66029386
shelter,53033009600,1,1,2.507279663,0.951052664,1.142528902,2.344278807,4.811139417,2.049468413
shelter,53033010500,1,1,3.10898759,0.985419637,1.615930517,2.96366907,5.436485855,2.693190083
shelter,53033020402,0,0,0.568328654,0.301200211,0.189334076,0.502151354,1.332206676,0.392053263
shelter,53033021802,0,0,0.358801645,0.166334182,0.137068116,0.325518631,0.773270648,0.267945414
shelter,53033022201,0,0,0.593199113,0.242230553,0.254315388,0.549171703,1.186170574,0.470693057
shelter,53033023300,0,0,0.331698276,0.131749326,0.14557252,0.308268648,0.652950367,0.266269328
shelter,53033024000,0,0,0.655209938,0.232449375,0.314418886,0.617497798,1.212978016,0.548487576
shelter,53033024902,0,0,0.369684729,0.174002529,0.139160585,0.334480547,0.804161664,0.273817609
shelter,53033025601,0,0,0.427185012,0.171471088,0.185831983,0.39643648,0.845918668,0.341429536
shelter,53033026002,0,0,0.981150671,0.415290794,0.40768931,0.903535545,2.002940903,0.766290193
shelter,53033027000,0,0,1.222008548,0.438514689,0.581391018,1.150187665,2.275939978,1.01901037
shelter,53033027600,0,0,0.635632449,0.294982588,0.242572587,0.576561236,1.370772996,0.474406977
shelter,53033029004,0,0,0.285857897,0.119972789,0.119672465,0.263581918,0.580688373,0.224117152
shelter,53033029901,0,0,0.266528125,0.121748206,0.103265443,0.242429035,0.569283993,0.200586152
shelter,53033030305,1,1,0.358832742,0.187370637,0.121468291,0.318071766,0.833137569,0.249937667
shelter,53033030501,0,0,0.240146577,0.087996533,0.112442307,0.225483881,0.452266882,0.198795937
shelter,53033031605,0,0,0.232225328,0.106699849,0.089475984,0.211014025,0.497773173,0.174239589
shelter,53033032003,0,0,0.231921914,0.088145614,0.105516703,0.216790501,0.445508587,0.189433644
shelter,53033032313,0,0,0.274927227,0.10449161,0.125081586,0.256989639,0.528122469,0.224559423
shelter,53033032327,0,0,0.252855767,0.106406559,0.105607216,0.233057813,0.514446411,0.198004127
shelter,53033025602,0,0,0.355552774,0.140497447,0.156713087,0.330669606,0.697884677,0.286020146
shelter,53033005301,5,5,2.954398328,0.986503043,1.481563415,2.802290608,5.301414603,2.521234123
shelter,53033020300,0,0,0.651636703,0.310973928,0.24199197,0.588091601,1.429579669,0.479009253
shelter,53033025804,0,0,0.332385328,0.131788722,0.14608947,0.308981596,0.653652614,0.267014324
shelter,53033027200,0,0,1.002452627,0.358174315,0.478494638,0.943999869,1.862765261,0.837162032
shelter,53033031400,0,0,0.215491778,0.143277356,0.054791962,0.179434525,0.587833894,0.124423377
shelter,53033031704,1,1,0.252442447,0.092811567,0.117894554,0.236935006,0.476275833,0.208725143
shelter,53033032002,1,1,0.282414218,0.112482431,0.123659116,0.262367306,0.556793827,0.226450845
shelter,53033031202,0,0,0.217805351,0.090556206,0.091935853,0.20111327,0.44004974,0.171479021
shelter,53033009400,19,19,15.20079274,3.061043515,10.08094145,14.90163727,22.03024965,14.32111262
shelter,53033010200,3,3,3.283212481,0.948459594,1.810797379,3.154226136,5.495287215,2.911355414
shelter,53033023900,0,0,0.864732524,0.257490829,0.468054413,0.828768077,1.467731069,0.761287567
shelter,53033024701,0,0,0.478943773,0.173538519,0.226195656,0.450293283,0.896601014,0.398048556
shelter,53033029206,0,0,0.330219759,0.104759772,0.171532307,0.314759035,0.577686318,0.285985858
shelter,53033001100,1,1,2.101355693,0.688896763,1.067391856,1.996782171,3.736127489,1.803059539
shelter,53033002600,11,11,4.910484484,1.339647813,2.801791926,4.73734261,8.011324269,4.409214653
shelter,53033004600,2,2,2.169638727,0.619745238,1.204838024,2.086192452,3.612882785,1.928864328
shelter,53033006000,1,1,1.607983296,0.51368485,0.831362551,1.531716522,2.822594422,1.389918762
shelter,53033008800,7,7,7.30539561,1.865987895,4.324085495,7.078132137,11.58802183,6.644769037
shelter,53033010401,9,9,7.719115998,1.881427422,4.682987001,7.499552406,12.01188144,7.079028726
shelter,53033011600,1,1,2.797751499,0.937927521,1.399063466,2.652644147,5.030446886,2.384671929
shelter,53033021500,0,0,0.561745193,0.265662899,0.210475276,0.507811056,1.2255234,0.414987734
shelter,53033022902,0,0,0.323130609,0.132652454,0.13790115,0.298919472,0.648103725,0.255814392
shelter,53033024200,0,0,1.26030015,0.357974887,0.702243803,1.212340478,2.093315524,1.121859016
shelter,53033025006,0,0,0.343638033,0.129536109,0.157370957,0.321548929,0.657151646,0.281549215
shelter,53033025806,0,0,0.465458828,0.17353082,0.215025211,0.436132034,0.88479295,0.382912289
shelter,53033026400,6,6,2.583716686,0.834340712,1.326098092,2.458689752,4.559474625,2.226586646
shelter,53033028000,1,1,0.562732766,0.204707655,0.264962946,0.528825919,1.055682246,0.467036756
shelter,53033029102,0,0,0.288174344,0.126280311,0.116061461,0.2639411,0.600394154,0.221419682
shelter,53033030902,1,1,0.285355081,0.149392013,0.096326007,0.252799063,0.663646887,0.198425083
shelter,53033031800,0,0,0.257477933,0.084872801,0.130291435,0.244534183,0.459037238,0.220574214
shelter,53033032208,0,0,0.31238921,0.1335476,0.128659573,0.287238674,0.641433563,0.242864012
shelter,53033032319,0,0,0.302758947,0.151578201,0.107118312,0.270718957,0.684381475,0.21646558
shelter,53033011001,7,7,6.148182691,1.648991062,3.54227262,5.938290964,9.956585196,5.539882637
shelter,53033011700,7,7,5.179124094,1.378447595,2.996912897,5.004877228,8.359526374,4.673890347
shelter,53033020500,0,0,0.683604188,0.288668408,0.284644421,0.62975159,1.393614361,0.534475091
shelter,53033022001,0,0,0.416648136,0.171755091,0.177175732,0.385198445,0.837662763,0.329257809
shelter,53033022400,0,0,0.728687503,0.240581545,0.368327928,0.691947127,1.300157392,0.623952781
shelter,53033022901,1,1,0.404380874,0.213069452,0.135565622,0.357747976,0.944354901,0.280022105
shelter,53033024300,0,0,2.352944215,0.650402551,1.332339461,2.267890216,3.861007678,2.106919215
shelter,53033025001,0,0,0.439739138,0.166463175,0.200706043,0.41125573,0.84286866,0.359719192
shelter,53033027800,0,0,0.508314361,0.271546872,0.167881456,0.448336754,1.19767229,0.348804907
shelter,53033029203,0,0,0.278415433,0.129669432,0.105883543,0.252380852,0.601729215,0.207398943
shelter,53033029406,0,0,0.256427002,0.103620006,0.110920659,0.237747429,0.509708293,0.204374152
shelter,53033029902,0,0,0.255078959,0.113599639,0.101212866,0.233012566,0.536580707,0.194451751
shelter,53033030306,0,0,0.349216929,0.216033223,0.097281027,0.296968021,0.90686208,0.214759338
shelter,53033030404,0,0,0.272776292,0.146293973,0.089703808,0.240379897,0.644344185,0.186685658
shelter,53033031703,0,0,0.246886744,0.09768259,0.108702085,0.229568828,0.4849405,0.198501871
shelter,53033032704,0,0,0.240778833,0.144346491,0.069683274,0.206502413,0.612163939,0.15191143
shelter,53033032005,0,0,0.242265806,0.108498751,0.095629279,0.221101951,0.51133666,0.184170773
shelter,53033032008,0,0,0.241530084,0.12117359,0.085273066,0.215880177,0.546686705,0.172472666
shelter,53033032316,0,0,0.282345192,0.110973785,0.124998982,0.262774457,0.55253487,0.227621024
shelter,53033032326,0,0,0.256342765,0.104715938,0.109863473,0.23730417,0.512697188,0.203370815
shelter,53033001702,2,2,1.881412543,0.684336479,0.885936142,1.768072085,3.529314833,1.561525729
shelter,53033003900,4,4,2.893031755,0.965148429,1.451704504,2.744329576,5.188955045,2.46953129
shelter,53033006700,0,0,1.844232935,0.60779413,0.933367661,1.751555655,3.287605868,1.579997358
shelter,53033007800,3,3,3.508731275,1.038513544,1.906369203,3.364444694,5.938764917,3.093528867
shelter,53033009800,0,0,2.432743473,0.919085276,1.112113536,2.275732594,4.657893823,1.991534948
shelter,53033010701,8,8,7.865859517,2.06372244,4.588157812,7.608340027,12.61855039,7.118516087
shelter,53033010002,6,6,8.179193522,2.332846081,4.546150456,7.86550143,13.61077063,7.273969175
shelter,53033024901,0,0,0.389407517,0.158363888,0.167530991,0.360715719,0.776851611,0.309526035
shelter,53033029408,0,0,0.259716405,0.120746419,0.09894141,0.235504646,0.560708883,0.193653404
shelter,53033011402,10,10,5.40949085,1.458359672,3.107575859,5.223002819,8.779879948,4.869189149
shelter,53033004400,2,2,2.540737033,0.740068877,1.394211254,2.43935317,4.268703368,2.248638822
shelter,53033023803,1,1,0.565786469,0.25325771,0.223438972,0.51640469,1.193806789,0.430221703
shelter,53033029303,1,1,0.396407453,0.1415258,0.189325323,0.373325791,0.736306359,0.331132528
shelter,53033002700,2,2,2.820770813,0.837091706,1.530061019,2.704199773,4.780192066,2.485390072
shelter,53033003800,1,1,2.52630067,0.858915222,1.25072278,2.391828966,4.574949804,2.144009861
shelter,53033021803,0,0,0.45398919,0.225406118,0.162006431,0.406619429,1.020863555,0.326217502
shelter,53033022604,1,1,0.450611458,0.182057298,0.194945702,0.4177964,0.895608463,0.359166469
shelter,53033031501,0,0,0.222873229,0.110108772,0.079936973,0.199813771,0.499604434,0.160618937
shelter,53033008900,9,9,7.65862224,1.860572881,4.654105396,7.44214333,11.9020822,7.027420752
shelter,53033023804,0,0,0.534237831,0.204965496,0.241229152,0.498784385,1.031557773,0.43480314
shelter,53033007100,0,0,2.570245573,0.926894112,1.218263281,2.41781568,4.799515109,2.139638307
kiosk,53033000200,10,10,4.116003076,1.02440642,2.470122253,3.994149105,6.459437452,3.761222406
kiosk,53033000900,14,14,9.75589781,2.318941602,5.994446604,9.491435157,15.03060456,8.983974408
kiosk,53033002000,36,36,21.74537911,3.769791566,15.29124904,21.42578113,30.02449488,20.80084757
kiosk,53033005000,34,34,21.86376805,3.885223889,15.23587814,21.52651134,30.41769319,20.86770365
kiosk,53033005801,14,14,10.41957916,2.325816951,6.600357011,10.16929975,15.67013634,9.686824063
kiosk,53033006800,9,9,6.657547564,1.661135401,3.990084802,6.459499689,10.45876474,6.081016003
kiosk,53033007900,20,20,12.81971528,2.599393626,8.477081576,12.56402549,18.62362193,12.06803869
kiosk,53033009000,12,12,6.310547357,1.449714353,3.943066901,6.150331813,9.594507909,5.842131064
kiosk,53033009100,5,5,4.304157444,1.095839584,2.552085182,4.171084134,6.818184847,3.917252797
kiosk,53033010702,1,1,2.237755504,0.688987768,1.185595452,2.138672138,3.858612795,1.953498169
kiosk,53033012100,7,7,2.610357236,0.867240592,1.313685745,2.477209651,4.672177172,2.231013098
kiosk,53033022003,0,0,0.970241163,0.301861392,0.510553654,0.926435743,1.681393294,0.844688631
kiosk,53033023201,0,0,0.83377922,0.251644192,0.447461627,0.798214008,1.424166265,0.73158672
kiosk,53033025200,2,2,0.967899568,0.309783379,0.499793058,0.921831984,1.700574311,0.836204046
kiosk,53033026500,1,1,1.242054613,0.362223806,0.681062435,1.192379867,2.087938132,1.098949209
kiosk,53033027100,0,0,0.86284877,0.29126108,0.429378846,0.817524486,1.556852453,0.733903778
kiosk,53033027900,1,1,0.839767048,0.27005596,0.432232649,0.799442759,1.478903515,0.72454015
kiosk,53033028200,0,0,0.773882205,0.243141953,0.404598187,0.738297389,1.347471478,0.671982275
kiosk,53033029502,1,1,0.701886566,0.206641279,0.382618511,0.673310748,1.185062046,0.619623001
kiosk,53033030006,0,0,0.606804482,0.206725048,0.299980596,0.574384351,1.100016889,0.514657089
kiosk,53033031705,0,0,0.658715003,0.225059144,0.324966167,0.623333585,1.195887881,0.558182056
kiosk,53033032212,0,0,0.686321486,0.264517862,0.308759259,0.640398818,1.328553715,0.557597501
kiosk,53033032324,0,0,0.711860117,0.310868446,0.287604616,0.652359691,1.480091204,0.547875338
kiosk,53033000100,7,7,5.645443961,1.371133812,3.43116951,5.485950074,8.772524925,5.180391473
kiosk,53033000700,11,11,7.555369354,1.668198134,4.810412899,7.37766482,11.31652207,7.034819773
kiosk,53033001300,0,0,3.115178231,0.793030053,1.847216881,3.018887095,4.93448556,2.835214028
kiosk,53033002100,15,15,12.8373201,2.492466872,8.643207619,12.60197455,18.37608279,12.14434369
kiosk,53033003000,6,6,4.802198293,1.223383839,2.846461917,4.653554659,7.609048232,4.370039797
kiosk,53033003300,2,2,5.111760457,1.266618413,3.074816493,4.961702148,8.007676126,4.674743191
kiosk,53033006100,17,17,13.51431037,2.66593564,9.039948721,13.25877913,19.44879011,12.76233813
kiosk,53033006900,2,2,4.604960705,1.307647589,2.566304152,4.429809395,7.647779065,4.099356171
kiosk,53033007600,13,13,11.22229234,2.438389751,7.198085869,10.96639605,16.70965273,10.47211153
kiosk,53033008200,1,1,3.561361598,1.067216277,1.919953135,3.411469212,6.062748549,3.13043112
kiosk,53033010300,1,1,1.546354423,0.438752589,0.862191238,1.487628742,2.567194884,1.376822107
kiosk,53033011401,0,0,1.511112636,0.481491115,0.782642323,1.439784646,2.649193535,1.307121115
kiosk,53033012000,4,4,2.028119719,0.647414912,1.049113688,1.932060112,3.5587772,1.753444045
kiosk,53033020600,0,0,1.334166245,0.420846776,0.695678903,1.272361427,2.327519414,1.157247546
kiosk,53033021100,0,0,1.672597748,0.471989965,0.93562635,1.609728723,2.769975199,1.491029096
kiosk,53033021804,1,1,0.975848078,0.410800596,0.407443924,0.899393894,1.985813515,0.76403698
kiosk,53033022005,0,0,0.990203487,0.307223592,0.522002453,0.945726401,1.713714088,0.862693776
kiosk,53033022603,0,0,0.881858262,0.292497468,0.444316625,0.837013991,1.577095532,0.754075546
kiosk,53033022801,0,0,0.824701519,0.273365543,0.415703904,0.782813129,1.474406298,0.705334619
kiosk,53033023202,0,0,0.797157352,0.294426713,0.370960446,0.747777735,1.507688721,0.658018673
kiosk,53033023603,3,3,1.005797498,0.312952444,0.529231879,0.960378952,1.743088241,0.875622612
kiosk,53033025400,0,0,0.826137377,0.308311015,0.381341078,0.773989484,1.57127313,0.679374614
kiosk,53033025805,3,3,0.906321322,0.274825168,0.484935213,0.867320353,1.551506171,0.794296245
kiosk,53033028500,2,2,0.81561263,0.270946779,0.410490652,0.774017352,1.459766453,0.697104617
kiosk,53033029204,1,1,0.725771546,0.234076978,0.3728196,0.690732199,1.279981108,0.625672949
kiosk,53033029305,1,1,0.752345276,0.250907553,0.37761038,0.713698395,1.349183713,0.642276508
kiosk,53033030004,0,0,0.600172642,0.221804541,0.279162137,0.562954513,1.135492791,0.495308551
kiosk,53033030005,1,1,0.630190867,0.208670383,0.317892358,0.598244538,1.126062227,0.53914655
kiosk,53033030310,0,0,0.650830948,0.239575864,0.303657993,0.610760922,1.228716535,0.537883702
kiosk,53033030504,2,2,0.806395822,0.262988108,0.411091312,0.766652159,1.430020298,0.692973095
kiosk,53033030901,0,0,0.601220096,0.23820983,0.264404504,0.558941533,1.181855927,0.483117676
kiosk,53033031604,2,2,0.792598837,0.265692848,0.396374377,0.751496034,1.425062145,0.675589963
kiosk,53033031909,1,1,0.756544821,0.228031572,0.406355577,0.724354122,1.291437374,0.664039341
kiosk,53033032318,1,1,0.755767145,0.233415787,0.399610137,0.722109274,1.30511531,0.659234327
kiosk,53033032702,0,0,0.788173875,0.249517888,0.409992119,0.751415961,1.377421187,0.682987511
kiosk,53033000402,0,0,2.224306128,0.669018628,1.196325576,2.130036455,3.793169342,1.953362928
kiosk,53033004302,9,9,11.46520029,2.571274081,7.246668294,11.18729757,17.27310322,10.65175676
kiosk,53033007000,5,5,5.000009419,1.256206049,2.985761579,4.849293635,7.877112202,4.561451505
kiosk,53033022701,2,2,1.422015984,0.395422661,0.802404102,1.370030503,2.339587251,1.271712023
kiosk,53033026600,1,1,1.48266927,0.435646585,0.80924105,1.422529865,2.501040405,1.30951504
kiosk,53033028403,1,1,0.752324972,0.281557187,0.346499905,0.704592777,1.433074141,0.618036873
kiosk,53033029403,1,1,0.716426433,0.224683942,0.375008501,0.68359434,1.246339943,0.622393645
kiosk,53033032203,1,1,0.767732261,0.216306611,0.429859496,0.738960384,1.2705408,0.684627863
kiosk,53033031000,3,3,0.896563928,0.330637719,0.41771455,0.841180341,1.694309411,0.740482228
kiosk,53033004000,15,15,8.32934115,1.782644518,5.379244499,8.14488317,12.33400721,7.788190775
kiosk,53033022606,0,0,0.799620941,0.26975511,0.398086077,0.75766471,1.442326691,0.680251337
kiosk,53033031502,2,2,0.845962102,0.280137932,0.426713416,0.803071756,1.511671437,0.723729097
kiosk,53033005200,6,6,9.276738679,1.868897341,6.151078643,9.094017539,13.44661137,8.739447473
kiosk,53033007402,2,2,4.725956351,1.329563641,2.648423445,4.549337145,7.815945943,4.215754149
kiosk,53033022203,1,1,1.626958329,0.509122353,0.852860388,1.552703811,2.827351702,1.414246941
kiosk,53033027300,0,0,0.78759334,0.254026169,0.404565458,0.749566441,1.389038761,0.678960462
kiosk,53033029601,2,2,0.764119529,0.239242245,0.400414808,0.729210457,1.328238998,0.66412296
