encountered_week,residence_puma,pathogen,modeled_intensity_mean,modeled_intensity_sd,modeled_intensity_lower_95_CI,modeled_intensity_median,modeled_intensity_upper_95_CI,modeled_intensity_mode
2019-W05,10502,h1n1pdm,Inf,Inf,1.3177322098197e-45,2.13247340725124e-06,3.2084862330124e+33,2.13521664369973e-06
2019-W06,10502,h1n1pdm,Inf,Inf,5.17276377772435e-43,2.85900863083727e-06,1.47597476497599e+31,2.86242778630811e-06
2019-W07,10502,h1n1pdm,Inf,Inf,1.23525659732993e-40,3.61872719247027e-06,9.94413208401524e+28,3.62278735351459e-06
2019-W08,10502,h1n1pdm,Inf,Inf,1.62730905364837e-38,4.30183216379619e-06,1.07076671286542e+27,4.30640415361138e-06
2019-W09,10502,h1n1pdm,2.3197573545194e+275,Inf,1.07779867947983e-36,4.86911002589376e-06,2.07798367920199e+25,4.87404009483022e-06
2019-W10,10502,h1n1pdm,4.60727738172788e+249,Inf,3.25475617440852e-35,5.34407140351967e-06,8.31133292234282e+23,5.34924790326794e-06
2019-W11,10502,h1n1pdm,3.22381227662434e+231,Inf,4.05907728185266e-34,5.78427314183954e-06,7.82307946482814e+22,5.78967022805135e-06
2019-W12,10502,h1n1pdm,7.99342052685474e+220,Inf,1.90115978062074e-33,6.21045635662085e-06,1.92777568062805e+22,6.21610957698717e-06
2019-W13,10502,h1n1pdm,6.98959089806917e+217,Inf,3.10857221208334e-33,6.58276333776597e-06,1.32505803048034e+22,6.58870912403859e-06
2019-W14,10502,h1n1pdm,2.12342635853969e+222,Inf,1.71118149266168e-33,6.78557317053598e-06,2.55642265379206e+22,6.79175957494543e-06
2019-W15,10502,h1n1pdm,2.20065360760193e+234,Inf,3.21048730336846e-34,6.67900284403853e-06,1.31832813842052e+23,6.68523963854703e-06
2019-W16,10502,h1n1pdm,7.70561966625598e+253,Inf,2.19274740279453e-35,6.21726372846692e-06,1.66902832862403e+24,6.22328240166394e-06
2019-W17,10502,h1n1pdm,9.03114803573957e+280,Inf,5.99849009367638e-37,5.42241894110408e-06,4.627880444211e+25,5.42792167803072e-06
2019-W18,10502,h1n1pdm,Inf,Inf,7.40345201884464e-39,4.4406841442665e-06,2.50626604302893e+27,4.44545526877484e-06
2019-W19,10502,h1n1pdm,Inf,Inf,4.65519797935701e-41,3.43782370876628e-06,2.37953569048945e+29,3.4417650368145e-06
2019-W20,10502,h1n1pdm,Inf,Inf,1.68012505697424e-43,2.55406089649558e-06,3.62328542695974e+31,2.55719579836258e-06
2019-W21,10502,h1n1pdm,Inf,Inf,3.81956765634646e-46,1.82658990749233e-06,8.11363110478456e+33,1.82899573177325e-06
2019-W22,10502,h1n1pdm,Inf,Inf,5.88465529143514e-49,1.2551410625601e-06,2.47425653599604e+36,1.25692172179699e-06
2019-W23,10502,h1n1pdm,Inf,Inf,6.57462005163888e-52,8.3386277063498e-07,9.72343519307148e+38,8.35140702132038e-07
2019-W24,10502,h1n1pdm,Inf,Inf,5.65444741605893e-55,5.40905159965351e-07,4.73129943465926e+41,5.41801201564723e-07
2019-W25,10502,h1n1pdm,Inf,Inf,3.92173153714937e-58,3.44737773336781e-07,2.75535168620657e+44,3.45354682087533e-07
2019-W26,10502,h1n1pdm,Inf,Inf,2.2711662714553e-61,2.16374352810802e-07,1.86346163025284e+47,2.1679232720869e-07
2019-W27,10502,h1n1pdm,Inf,Inf,1.13380027501381e-64,1.34490103092475e-07,1.4335937230433e+50,1.34769999082331e-07
2019-W28,10502,h1n1pdm,Inf,Inf,5.00252070319153e-68,8.30844836139792e-08,1.23256525468985e+53,8.32702867097976e-08
2019-W29,10502,h1n1pdm,Inf,Inf,1.99137074517231e-71,5.11766911902981e-08,1.16758694099484e+56,5.12992851754563e-08
2019-W30,10502,h1n1pdm,Inf,Inf,7.26767954571331e-75,3.14849710573497e-08,1.20340846888929e+59,3.15654991769523e-08
2019-W31,10502,h1n1pdm,Inf,Inf,2.46279866723379e-78,1.93637944836674e-08,1.33484783061589e+62,1.94165053793706e-08
2018-W47,10503,h1n1pdm,Inf,Inf,2.48603142645235e-77,4.91657992892922e-08,8.54281634656248e+61,4.92858979290791e-08
2018-W48,10503,h1n1pdm,Inf,Inf,6.53093501765245e-74,7.21070530437027e-08,7.03733698845411e+58,7.22747383928046e-08
2018-W49,10503,h1n1pdm,Inf,Inf,1.59140761041061e-70,1.05815615289246e-07,6.2570187700845e+55,1.06049336910909e-07
2018-W50,10503,h1n1pdm,Inf,Inf,3.555456936884e-67,1.55473916190535e-07,6.0822097834763e+52,1.55799157280606e-07
2018-W51,10503,h1n1pdm,Inf,Inf,7.18878966060631e-64,2.29125478111588e-07,6.57193899088275e+49,2.29577682771571e-07
2018-W52,10503,h1n1pdm,Inf,Inf,1.2917997507146e-60,3.38671712114079e-07,8.03690517357578e+46,3.39299434640509e-07
2019-W01,10503,h1n1pdm,Inf,Inf,2.01079564109343e-57,5.0033108567178e-07,1.13331349506662e+44,5.01198228681051e-07
2019-W02,10503,h1n1pdm,Inf,Inf,2.62827617913813e-54,7.35991105933521e-07,1.88667053409577e+41,7.37178941154527e-07
2019-W03,10503,h1n1pdm,Inf,Inf,2.77311511509039e-51,1.07192930588131e-06,3.81358247317005e+38,1.07353488373141e-06
2019-W04,10503,h1n1pdm,Inf,Inf,2.24508495271084e-48,1.53215360744561e-06,9.67379509594116e+35,1.53428020463241e-06
2019-W05,10503,h1n1pdm,Inf,Inf,1.3138080784175e-45,2.13237384904997e-06,3.21784739454755e+33,2.13511687111678e-06
2019-W06,10503,h1n1pdm,Inf,Inf,5.15805108828917e-43,2.85888353811111e-06,1.48008826077629e+31,2.86230258077644e-06
2019-W07,10503,h1n1pdm,Inf,Inf,1.23192101659406e-40,3.6185793985734e-06,9.97044545298358e+28,3.62263948808843e-06
2019-W08,10503,h1n1pdm,Inf,Inf,1.62317025732031e-38,4.30166891111829e-06,1.07343540285921e+27,4.30624071914287e-06
2019-W09,10503,h1n1pdm,2.4214052820746e+275,Inf,1.07524347442565e-36,4.86893933427135e-06,2.08281059078198e+25,4.87386909809998e-06
2019-W10,10503,h1n1pdm,4.78377534253798e+249,Inf,3.2476577834746e-35,5.34389961198454e-06,8.3290868744573e+23,5.34907583317763e-06
2019-W11,10503,h1n1pdm,3.3312528301181e+231,Inf,4.05106370710785e-34,5.78410412661755e-06,7.83819740362568e+22,5.78950115523636e-06
2019-W12,10503,h1n1pdm,8.22416610532085e+220,Inf,1.89782451621382e-33,6.21029305614585e-06,1.93108340316438e+22,6.21594645650149e-06
2019-W13,10503,h1n1pdm,7.16377984975864e+217,Inf,3.10382026248648e-33,6.58260937563146e-06,1.32703741128125e+22,6.58855534720693e-06
2019-W14,10503,h1n1pdm,2.16904628511553e+222,Inf,1.70894396074819e-33,6.78543401399791e-06,2.55968704394455e+22,6.79162026701501e-06
2019-W15,10503,h1n1pdm,2.24147717513499e+234,Inf,3.20694872086289e-34,6.67888503895462e-06,1.31974700801598e+23,6.68512119966958e-06
2019-W16,10503,h1n1pdm,7.82980791003121e+253,Inf,2.19072657740599e-35,6.21717194794283e-06,1.67053185998631e+24,6.22318966751352e-06
2019-W17,10503,h1n1pdm,9.15919498390955e+280,Inf,5.99386302213439e-37,5.42235460280377e-06,4.63137975262944e+25,5.42785643035223e-06
2019-W18,10503,h1n1pdm,Inf,Inf,7.39861501901742e-39,4.44064442179903e-06,2.50787981087714e+27,4.44541495409555e-06
2019-W19,10503,h1n1pdm,Inf,Inf,4.65256117224533e-41,3.43780305589305e-06,2.38087534742696e+29,3.44174417175893e-06
2019-W20,10503,h1n1pdm,Inf,Inf,1.6792719313888e-43,2.5540530657606e-06,3.62513550350277e+31,2.55718801836436e-06
2019-W21,10503,h1n1pdm,Inf,Inf,3.81775763917554e-46,1.82658969101886e-06,8.11755124361405e+33,1.82899572586641e-06
2019-W22,10503,h1n1pdm,Inf,Inf,5.88194157357954e-49,1.25514463094895e-06,2.47543665209702e+36,1.25692559261965e-06
2019-W23,10503,h1n1pdm,Inf,Inf,6.57155467601893e-52,8.3386762079886e-07,9.72818654260366e+38,8.35145879729365e-07
2019-W24,10503,h1n1pdm,Inf,Inf,5.65169813635168e-55,5.40909917381542e-07,4.73373746831284e+41,5.41806260220389e-07
2019-W25,10503,h1n1pdm,Inf,Inf,3.9196977957907e-58,3.44741833018309e-07,2.7568793127095e+44,3.45358992435655e-07
2019-W26,10503,h1n1pdm,Inf,Inf,2.26989149663381e-61,2.16377546205538e-07,1.86458706174548e+47,2.1679571587973e-07
2019-W27,10503,h1n1pdm,Inf,Inf,1.13310568274595e-64,1.34492488887873e-07,1.43454301657619e+50,1.34772529636095e-07
2019-W28,10503,h1n1pdm,Inf,Inf,4.99916302095306e-68,8.30862048757131e-08,1.23346221925692e+53,8.32721114014656e-08
2019-W29,10503,h1n1pdm,Inf,Inf,1.98990535579602e-71,5.11779035531563e-08,1.16852035512542e+56,5.13005694650284e-08
2019-W30,10503,h1n1pdm,Inf,Inf,7.26182394816264e-75,3.14858103691588e-08,1.20446312492069e+59,3.1566387527064e-08
2019-W31,10503,h1n1pdm,Inf,Inf,2.4606315681845e-78,1.93643680517456e-08,1.33612635561317e+62,1.9417111895371e-08
2018-W47,10504,h1n1pdm,Inf,Inf,2.49428555415187e-77,4.91694373198048e-08,8.51582283761638e+61,4.92894694507822e-08
2018-W48,10504,h1n1pdm,Inf,Inf,6.55218457178385e-74,7.21122263111411e-08,7.01552980484346e+58,7.22798233498601e-08
2018-W49,10504,h1n1pdm,Inf,Inf,1.59648053003653e-70,1.05822969023094e-07,6.23800804706488e+55,1.06056575165935e-07
2018-W50,10504,h1n1pdm,Inf,Inf,3.56655767301166e-67,1.55484371942313e-07,6.06409530278306e+52,1.55809465345286e-07
2018-W51,10504,h1n1pdm,Inf,Inf,7.210765527277e-64,2.2914037385753e-07,6.55275840229355e+49,2.2959239592856e-07
2018-W52,10504,h1n1pdm,Inf,Inf,1.29566463584109e-60,3.38692973132046e-07,8.0139281164793e+46,3.39320481935829e-07
2019-W01,10504,h1n1pdm,Inf,Inf,2.0166803012491e-57,5.00361380061869e-07,1.13014124954348e+44,5.01228295464783e-07
2019-W02,10504,h1n1pdm,Inf,Inf,2.63579433976641e-54,7.36034030427453e-07,1.88150390705769e+41,7.37221664586302e-07
2019-W03,10504,h1n1pdm,Inf,Inf,2.78086048166817e-51,1.07198943404626e-06,3.80337579818736e+38,1.07359491053345e-06
2019-W04,10504,h1n1pdm,Inf,Inf,2.25119853290229e-48,1.53223612372897e-06,9.64852949056162e+35,1.53436282492758e-06
2019-W05,10504,h1n1pdm,Inf,Inf,1.31728871682666e-45,2.13248388615613e-06,3.20966419145529e+33,2.13522733073015e-06
2019-W06,10504,h1n1pdm,Inf,Inf,5.17130519164705e-43,2.85902454493008e-06,1.47643495911023e+31,2.86244436978255e-06
2019-W07,10504,h1n1pdm,Inf,Inf,1.23497800420703e-40,3.61874948594902e-06,9.94666778416061e+28,3.62281056482931e-06
2019-W08,10504,h1n1pdm,Inf,Inf,1.62703623030951e-38,4.30186097157235e-06,1.0709778582267e+27,4.30643363217213e-06
2019-W09,10504,h1n1pdm,2.32491153504783e+275,Inf,1.07768087072054e-36,4.86914514016907e-06,2.07827288814848e+25,4.87407528760103e-06
2019-W10,10504,h1n1pdm,4.61245863256423e+249,Inf,3.25458669544526e-35,5.34411278545304e-06,8.31201744865934e+23,5.34928880735875e-06
2019-W11,10504,h1n1pdm,3.22440266085649e+231,Inf,4.05908479005413e-34,5.78432123177073e-06,7.82330519989534e+22,5.7897176407941e-06
2019-W12,10504,h1n1pdm,7.98860106563882e+220,Inf,1.90125451864203e-33,6.21051173009179e-06,1.92773974263573e+22,6.21616445315654e-06
2019-W13,10504,h1n1pdm,6.98096556630268e+217,Inf,3.10884958949938e-33,6.58282606157799e-06,1.32498205187598e+22,6.58877170272324e-06
2019-W14,10504,h1n1pdm,2.11979419041619e+222,Inf,1.71138336551346e-33,6.7856419099936e-06,2.55620525422421e+22,6.79182842061901e-06
2019-W15,10504,h1n1pdm,2.19618037510949e+234,Inf,3.21092090971314e-34,6.67907441414448e-06,1.31819536123859e+23,6.68531135273188e-06
2019-W16,10504,h1n1pdm,7.68866227613896e+253,Inf,2.19305594803211e-35,6.21733393893757e-06,1.66885366065252e+24,6.2233526849069e-06
2019-W17,10504,h1n1pdm,9.01114858116691e+280,Inf,5.99930676408865e-37,5.42248330200091e-06,4.62742627773737e+25,5.42798604773004e-06
2019-W18,10504,h1n1pdm,Inf,Inf,7.40436338111332e-39,4.44073943382958e-06,2.50605810031671e+27,4.44551056662651e-06
2019-W19,10504,h1n1pdm,Inf,Inf,4.65567934224276e-41,3.43786852748402e-06,2.37939050715611e+29,3.44180990003017e-06
2019-W20,10504,h1n1pdm,Inf,Inf,1.68025727983428e-43,2.55409570215825e-06,3.62316246630868e+31,2.55723068945543e-06
2019-W21,10504,h1n1pdm,Inf,Inf,3.81975989886879e-46,1.82661588089745e-06,8.11360600559071e+33,1.82902180992624e-06
2019-W22,10504,h1n1pdm,Inf,Inf,5.88476913585559e-49,1.25515964876152e-06,2.47433194368545e+36,1.25694040168942e-06
2019-W23,10504,h1n1pdm,Inf,Inf,6.57453141419594e-52,8.33875603312582e-07,9.72407696248787e+38,8.35153600128599e-07
2019-W24,10504,h1n1pdm,Inf,Inf,5.65417830645218e-55,5.40913794157564e-07,4.73178636575272e+41,5.41809871320099e-07
2019-W25,10504,h1n1pdm,Inf,Inf,3.92140766398605e-58,3.44743470511629e-07,2.75573967906684e+44,3.4536039118575e-07
2019-W26,10504,h1n1pdm,Inf,Inf,2.27089789469852e-61,2.16378048125779e-07,1.86379594779213e+47,2.1679601838666e-07
2019-W27,10504,h1n1pdm,Inf,Inf,1.13362550964991e-64,1.3449247281249e-07,1.4339069397706e+50,1.34772356194386e-07
2019-W28,10504,h1n1pdm,Inf,Inf,5.00156839030166e-68,8.30859917734959e-08,1.2328831259258e+53,8.32717792923271e-08
2019-W29,10504,h1n1pdm,Inf,Inf,1.99091920943505e-71,5.11776469763371e-08,1.16793433095973e+56,5.13002257526853e-08
2019-W30,10504,h1n1pdm,Inf,Inf,7.26576660677175e-75,3.14855753652085e-08,1.20381438731401e+59,3.15660902505913e-08
2019-W31,10504,h1n1pdm,Inf,Inf,2.46206052816415e-78,1.93641760496008e-08,1.33535130224365e+62,1.94168761992955e-08
2018-W47,10600,h1n1pdm,Inf,Inf,2.49603771280761e-77,4.91656383032153e-08,8.5083471590156e+61,4.92857544009021e-08
2018-W48,10600,h1n1pdm,Inf,Inf,6.55615856769182e-74,7.21069841929555e-08,7.01010862596922e+58,7.22747023651529e-08
2018-W49,10600,h1n1pdm,Inf,Inf,1.59730095061456e-70,1.0581575936673e-07,6.23382320353821e+55,1.06049539029975e-07
2018-W50,10600,h1n1pdm,Inf,Inf,3.56807443789348e-67,1.55474486866119e-07,6.06062144818915e+52,1.55799825327556e-07
2018-W51,10600,h1n1pdm,Inf,Inf,7.21322805487543e-64,2.2912684391881e-07,6.54961640059265e+49,2.29579201260907e-07
2018-W52,10600,h1n1pdm,Inf,Inf,1.29600621129787e-60,3.38674497894827e-07,8.01078859888042e+46,3.39302442035058e-07
2019-W01,10600,h1n1pdm,Inf,Inf,2.01706932280194e-57,5.00336322883871e-07,1.12978986385075e+44,5.01203764157574e-07
2019-W02,10600,h1n1pdm,Inf,Inf,2.63613941584057e-54,7.36000442834178e-07,1.88105502521351e+41,7.37188639194609e-07
2019-W03,10600,h1n1pdm,Inf,Inf,2.7810820396487e-51,1.07194526018789e-06,3.8027036359389e+38,1.07355120478064e-06
2019-W04,10600,h1n1pdm,Inf,Inf,2.25129223288164e-48,1.5321797625495e-06,9.64729536494962e+35,1.53430662259193e-06
2019-W05,10600,h1n1pdm,Inf,Inf,1.31731484680815e-45,2.13241489717214e-06,3.20935858751567e+33,2.13515788513904e-06
2019-W06,10600,h1n1pdm,Inf,Inf,5.17139815470359e-43,2.8589448187394e-06,1.47631328459908e+31,2.86236331071954e-06
2019-W07,10600,h1n1pdm,Inf,Inf,1.23502760026004e-40,3.61866511796913e-06,9.94573302901248e+28,3.62272436250406e-06
2019-W08,10600,h1n1pdm,Inf,Inf,1.62718435515007e-38,4.30178084570121e-06,1.07083372415775e+27,4.30635215116738e-06
2019-W09,10600,h1n1pdm,2.31675886011939e+275,Inf,1.07786978099438e-36,4.86907752273492e-06,2.07783957356541e+25,4.87400755764772e-06
2019-W10,10600,h1n1pdm,4.58775208191044e+249,Inf,3.25555144406834e-35,5.34406377376041e-06,8.30936762108096e+23,5.34924097294726e-06
2019-W11,10600,h1n1pdm,3.1994918172151e+231,Inf,4.06093312796972e-34,5.78429501973409e-06,7.8196587836072e+22,5.78969321475127e-06
2019-W12,10600,h1n1pdm,7.90383688799429e+220,Inf,1.90248853441161e-33,6.21051193397634e-06,1.9264916895258e+22,6.21616617557019e-06
2019-W13,10600,h1n1pdm,6.88318578199357e+217,Inf,3.11155480567116e-33,6.58285606900893e-06,1.32384825892677e+22,6.58880237544059e-06
2019-W14,10600,h1n1pdm,2.0818323445024e+222,Inf,1.71327985691201e-33,6.78570361386632e-06,2.55344246173376e+22,6.79188995800024e-06
2019-W15,10600,h1n1pdm,2.14718486871841e+234,Inf,3.21526128627403e-34,6.67916567970132e-06,1.31646620400506e+23,6.68540210134106e-06
2019-W16,10600,h1n1pdm,7.47950580127365e+253,Inf,2.19654608383698e-35,6.21744746672382e-06,1.66628513554462e+24,6.22346571004154e-06
2019-W17,10600,h1n1pdm,8.71754613811895e+280,Inf,6.01023093488427e-37,5.4226073191652e-06,4.61929815195403e+25,5.42810978103766e-06
2019-W18,10600,h1n1pdm,Inf,Inf,7.41944679211921e-39,4.44086146398759e-06,2.50114393639929e+27,4.44563247410755e-06
2019-W19,10600,h1n1pdm,Inf,Inf,4.66610566338391e-41,3.43797880967502e-06,2.37427073246435e+29,3.44192010718832e-06
2019-W20,10600,h1n1pdm,Inf,Inf,1.68433872029364e-43,2.55418932435376e-06,3.61472115922044e+31,2.55732416087543e-06
2019-W21,10600,h1n1pdm,Inf,Inf,3.82971966962351e-46,1.82669117755552e-06,8.09334746499518e+33,1.8290968928997e-06
2019-W22,10600,h1n1pdm,Inf,Inf,5.90110748883792e-49,1.25521713021577e-06,2.46776338866625e+36,1.256997684744e-06
2019-W23,10600,h1n1pdm,Inf,Inf,6.59384468295466e-52,8.3391761707055e-07,9.69680130153388e+38,8.35195471091707e-07
2019-W24,10600,h1n1pdm,Inf,Inf,5.67166413264787e-55,5.4094353534381e-07,4.71783156860795e+41,5.41839526333447e-07
2019-W25,10600,h1n1pdm,Inf,Inf,3.93412278895498e-58,3.44764015941487e-07,2.74722861190258e+44,3.45380895658885e-07
2019-W26,10600,h1n1pdm,Inf,Inf,2.27859258499029e-61,2.16391945821188e-07,1.85778718876336e+47,2.16809907903289e-07
2019-W27,10600,h1n1pdm,Inf,Inf,1.13762840928229e-64,1.34501736318795e-07,1.42909434713622e+50,1.34781630123885e-07
2019-W28,10600,h1n1pdm,Inf,Inf,5.01992981889058e-68,8.30921019803691e-08,1.2285851313286e+53,8.3277908085911e-08
2019-W29,10600,h1n1pdm,Inf,Inf,1.99850286741338e-71,5.11816498492524e-08,1.16371344197733e+56,5.13042488065635e-08
2019-W30,10600,h1n1pdm,Inf,Inf,7.29443318916391e-75,3.14881854878505e-08,1.19931188414282e+59,3.15687188042673e-08
2019-W31,10600,h1n1pdm,Inf,Inf,2.47210665677099e-78,1.9365872169126e-08,1.33019004310016e+62,1.94185876953803e-08
2018-W47,10701,h1n1pdm,Inf,Inf,2.49312065368491e-77,4.91643331168236e-08,8.51764787806919e+61,4.9284451973201e-08
2018-W48,10701,h1n1pdm,Inf,Inf,6.54886684147259e-74,7.2105122649234e-08,7.01740080147757e+58,7.22728420041604e-08
2018-W49,10701,h1n1pdm,Inf,Inf,1.59561066682276e-70,1.05813104950588e-07,6.2399933837939e+55,1.06046882311108e-07
2018-W50,10701,h1n1pdm,Inf,Inf,3.56448089803959e-67,1.55470700678382e-07,6.06633165602061e+52,1.55796030309395e-07
2018-W51,10701,h1n1pdm,Inf,Inf,7.20630723159602e-64,2.29121432938299e-07,6.55549715323259e+49,2.29573771044225e-07
2018-W52,10701,h1n1pdm,Inf,Inf,1.29481935626352e-60,3.38666751337746e-07,8.01765736762754e+46,3.3929466163619e-07
2019-W01,10701,h1n1pdm,Inf,Inf,2.01530078772819e-57,5.00325252663421e-07,1.13071804214384e+44,5.01192640993084e-07
2019-W02,10701,h1n1pdm,Inf,Inf,2.63391630834173e-54,7.3598471271551e-07,1.88254297142846e+41,7.37172834891147e-07
2019-W03,10701,h1n1pdm,Inf,Inf,2.77881162393823e-51,1.07192316325629e-06,3.80561956198242e+38,1.07352901674923e-06
2019-W04,10701,h1n1pdm,Inf,Inf,2.24949768322991e-48,1.53214934580045e-06,9.6545311907569e+35,1.53427611001693e-06
2019-W05,10701,h1n1pdm,Inf,Inf,1.31627829018206e-45,2.13237419620437e-06,3.21173991121293e+33,2.13511711238636e-06
2019-W06,10701,h1n1pdm,Inf,Inf,5.16732787346914e-43,2.85889244152591e-06,1.47741176230162e+31,2.86231092655457e-06
2019-W07,10701,h1n1pdm,Inf,Inf,1.23404061053512e-40,3.61860155279327e-06,9.95326883020744e+28,3.62266081632321e-06
2019-W08,10701,h1n1pdm,Inf,Inf,1.62584287427813e-38,4.30170847249151e-06,1.07167333926542e+27,4.30627972432638e-06
2019-W09,10701,h1n1pdm,2.3528984749643e+275,Inf,1.07693888149584e-36,4.86899921274076e-06,2.07955149070971e+25,4.87392908942129e-06
2019-W10,10701,h1n1pdm,4.66027415410816e+249,Inf,3.25256702267153e-35,5.34398182673646e-06,8.31665415304922e+23,5.34915882881061e-06
2019-W11,10701,h1n1pdm,3.25180269887355e+231,Inf,4.05694471699175e-34,5.78421071479882e-06,7.8270217750545e+22,5.7896087896867e-06
2019-W12,10701,h1n1pdm,8.03998556553099e+220,Inf,1.90047773713743e-33,6.21042614680607e-06,1.92844722919489e+22,6.21608038285577e-06
2019-W13,10701,h1n1pdm,7.01008607302256e+217,Inf,3.10801698803307e-33,6.58277009453048e-06,1.32529578095695e+22,6.58871640707178e-06
2019-W14,10701,h1n1pdm,2.12343330258031e+222,Inf,1.71119297098505e-33,6.78562000665073e-06,2.55643648276703e+22,6.79180618074362e-06
2019-W15,10701,h1n1pdm,2.19413737521586e+234,Inf,3.21109189145207e-34,6.67908827279457e-06,1.31811072418314e+23,6.6853242495478e-06
2019-W16,10701,h1n1pdm,7.65969187970699e+253,Inf,2.19353426641462e-35,6.21737998842273e-06,1.66848722679462e+24,6.22339761297303e-06
2019-W17,10701,h1n1pdm,8.94992140013793e+280,Inf,6.00157090405226e-37,5.4225525406505e-06,4.62571560069419e+25,5.42805444651434e-06
2019-W18,10701,h1n1pdm,Inf,Inf,7.40826930531881e-39,4.44082002408541e-06,2.5047779852617e+27,4.44559073759007e-06
2019-W19,10701,h1n1pdm,Inf,Inf,4.65878406037951e-41,3.43794943329409e-06,2.37786465197705e+29,3.44189073901944e-06
2019-W20,10701,h1n1pdm,Inf,Inf,1.68159366635746e-43,2.55416953382953e-06,3.62040570888826e+31,2.55730460305995e-06
2019-W21,10701,h1n1pdm,Inf,Inf,3.82324967239998e-46,1.82667849552672e-06,8.10654487504421e+33,1.82908457403181e-06
2019-W22,10701,h1n1pdm,Inf,Inf,5.89078736380783e-49,1.25520944257632e-06,2.47193024005434e+36,1.2569904141358e-06
2019-W23,10701,h1n1pdm,Inf,Inf,6.58191946570175e-52,8.33913200770408e-07,9.71373865727689e+38,8.35191461635799e-07
2019-W24,10701,h1n1pdm,Inf,Inf,5.66106488056859e-55,5.40941122074502e-07,4.72634967784494e+41,5.41837468011547e-07
2019-W25,10701,h1n1pdm,Inf,Inf,3.92653055170585e-58,3.44762766698506e-07,2.752352615927e+44,3.45379933071634e-07
2019-W26,10701,h1n1pdm,Inf,Inf,2.27405422446949e-61,2.1639134342561e-07,1.86136474356188e+47,2.16809524356992e-07
2019-W27,10701,h1n1pdm,Inf,Inf,1.13529112155178e-64,1.34501474799767e-07,1.43193425155151e+50,1.34781528868906e-07
2019-W28,10701,h1n1pdm,Inf,Inf,5.00929661307451e-68,8.30920100169669e-08,1.23110328925557e+53,8.32779298379091e-08
2019-W29,10701,h1n1pdm,Inf,Inf,1.99414069169325e-71,5.11816359262902e-08,1.16617234441374e+56,5.13043137191023e-08
2019-W30,10701,h1n1pdm,Inf,Inf,7.27803491073547e-75,3.14882031046699e-08,1.20192299610233e+59,3.15687901403064e-08
2019-W31,10701,h1n1pdm,Inf,Inf,2.46638584423512e-78,1.93658990453481e-08,1.33317256054338e+62,1.94186507036063e-08
2018-W47,10702,h1n1pdm,Inf,Inf,2.49254175692927e-77,4.91664856543491e-08,8.52058824361592e+61,4.92866083011911e-08
2018-W48,10702,h1n1pdm,Inf,Inf,6.54758651705703e-74,7.21081341731693e-08,7.01952385234522e+58,7.22758589145333e-08
2018-W49,10702,h1n1pdm,Inf,Inf,1.5953573706172e-70,1.05817310868067e-07,6.24161478547024e+55,1.06051095840677e-07
2018-W50,10702,h1n1pdm,Inf,Inf,3.56404615366485e-67,1.55476566761451e-07,6.06764897099833e+52,1.55801907146372e-07
2018-W51,10702,h1n1pdm,Inf,Inf,7.20569307579743e-64,2.29129615637629e-07,6.55664137631111e+49,2.29581968914503e-07
2018-W52,10702,h1n1pdm,Inf,Inf,1.29475640900389e-60,3.38678162740131e-07,8.01871665075135e+46,3.39306094232923e-07
2019-W01,10702,h1n1pdm,Inf,Inf,2.01527605451426e-57,5.0034110104403e-07,1.13081983433453e+44,5.01208518499291e-07
2019-W02,10702,h1n1pdm,Inf,Inf,2.63397847062863e-54,7.36006539266525e-07,1.8826342319037e+41,7.37194700060676e-07
