CRA_NAME,pathogen,epi_week,latent_field_mean,latent_field_0_025quant,latent_field_0_5quant,latent_field_0_975quant,latent_field_mode,latent_field_quintile
Magnolia,h1n1pdm,2018_W51,4.02E-05,7.58E-07,4.02E-05,0.002117483,4.03E-05,1
Miller Park,h1n1pdm,2018_W51,0.000720611,7.12E-05,0.000720679,0.007276217,0.000720889,2
Montlake/Portage Bay,h1n1pdm,2018_W51,0.000194273,1.88E-05,0.000194331,0.001998869,0.000194467,2
Mt. Baker/North Rainier,h1n1pdm,2018_W51,0.000808644,7.78E-05,0.000808726,0.008382981,0.000808974,2
NA,h1n1pdm,2018_W51,6.93E-07,2.28E-47,6.92E-07,1.95E+34,6.93E-07,1
North Beach/Blue Ridge,h1n1pdm,2018_W51,0.000519116,3.89E-05,0.000519162,0.006902456,0.000519312,2
North Beacon Hill/Jefferson Park,h1n1pdm,2018_W51,0.000139208,1.64E-05,0.00013926,0.001180495,0.000139377,1
North Capitol Hill,h1n1pdm,2018_W51,0.0003983,2.57E-05,0.000398369,0.006155901,0.000398554,2
North Delridge,h1n1pdm,2018_W51,0.000233296,1.44E-05,0.000233365,0.003758232,0.000233531,2
Northgate/Maple Leaf,h1n1pdm,2018_W51,0.001560862,0.000314461,0.001560958,0.007733526,0.001561259,3
Olympic Hills/Victory Heights,h1n1pdm,2018_W51,0.001450113,0.000277638,0.001450239,0.007558922,0.001450595,3
Pioneer Square/International District,h1n1pdm,2018_W51,0.000831206,0.000149359,0.000831286,0.004616057,0.000831509,2
Queen Anne,h1n1pdm,2018_W51,0.000311826,4.67E-05,0.000311887,0.002075701,0.000312037,2
Rainier Beach,h1n1pdm,2018_W51,0.000586111,7.68E-05,0.000586184,0.004462775,0.000586384,2
Ravenna/Bryant,h1n1pdm,2018_W51,0.00065537,0.000100995,0.000655434,0.004243239,0.000655615,2
Riverview,h1n1pdm,2018_W51,0.001918743,0.000133665,0.001918839,0.027468789,0.001919252,3
Roxhill/Westwood,h1n1pdm,2018_W51,0.00025982,1.31E-05,0.000259858,0.005146136,0.000259966,2
Seward Park,h1n1pdm,2018_W51,0.002360881,0.000302757,0.00236097,0.018371652,0.002361357,3
South Beacon Hill/NewHolly,h1n1pdm,2018_W51,0.000510717,3.25E-05,0.000510761,0.008006153,0.000510911,2
South Park,h1n1pdm,2018_W51,0.000184479,7.67E-06,0.00018452,0.004420038,0.000184628,1
Sunset Hill/Loyal Heights,h1n1pdm,2018_W51,0.000862697,0.000134868,0.000862794,0.00550554,0.000863059,2
University District,h1n1pdm,2018_W51,0.00091625,0.000121222,0.000916331,0.006909253,0.000916574,2
Wallingford,h1n1pdm,2018_W51,0.000469954,7.75E-05,0.000470006,0.002844884,0.000470145,2
Wedgwood/View Ridge,h1n1pdm,2018_W51,0.000740095,0.000102652,0.000740164,0.005323539,0.000740365,2
West Seattle Junction/Genesee Hill,h1n1pdm,2018_W51,0.000398248,2.81E-05,0.000398303,0.005617691,0.000398458,2
Whittier Heights,h1n1pdm,2018_W51,0.000574319,5.86E-05,0.000574392,0.005612244,0.000574594,2
Alki/Admiral,h1n1pdm,2018_W52,0.001216587,0.00010141,0.00121666,0.014557116,0.001216938,3
Arbor Heights,h1n1pdm,2018_W52,0.001216559,0.00013259,0.001216653,0.011134986,0.001216957,3
Ballard,h1n1pdm,2018_W52,0.002590954,0.000432198,0.002591077,0.015502856,0.002591523,3
Beacon Hill,h1n1pdm,2018_W52,0.000509058,3.99E-05,0.000509114,0.006474926,0.000509283,2
Belltown,h1n1pdm,2018_W52,0.000203443,2.69E-05,0.000203497,0.001530854,0.000203623,2
Broadview/Bitter Lake,h1n1pdm,2018_W52,0.000260287,9.99E-06,0.00026033,0.006755288,0.000260453,2
Capitol Hill,h1n1pdm,2018_W52,0.0004282,5.06E-05,0.00042826,0.003614645,0.000428419,2
Cascade/Eastlake,h1n1pdm,2018_W52,0.001583132,0.000244403,0.001583195,0.010235051,0.001583449,3
Cedar Park/Meadowbrook,h1n1pdm,2018_W52,0.000939101,0.000178816,0.000939164,0.004922648,0.000939356,2
Central Area/Squire Park,h1n1pdm,2018_W52,0.000675483,0.000130371,0.000675546,0.003492776,0.00067572,2
Columbia City,h1n1pdm,2018_W52,0.000547522,5.83E-05,0.000547563,0.005127485,0.0005477,2
Downtown Commercial Core,h1n1pdm,2018_W52,0.000274093,2.69E-05,0.000274141,0.002782051,0.000274266,2
Duwamish/SODO,h1n1pdm,2018_W52,8.20E-05,2.75E-06,8.20E-05,0.002428708,8.21E-05,1
Fauntleroy/Seaview,h1n1pdm,2018_W52,0.001955391,0.000231446,0.001955483,0.016483785,0.001955849,3
First Hill,h1n1pdm,2018_W52,0.000395514,4.68E-05,0.000395561,0.003333595,0.000395692,2
Fremont,h1n1pdm,2018_W52,0.000562521,8.22E-05,0.000562582,0.003842007,0.00056275,2
Georgetown,h1n1pdm,2018_W52,0.000368071,2.05E-05,0.000368146,0.006584693,0.000368343,2
Green Lake,h1n1pdm,2018_W52,0.001813728,0.000243389,0.001813809,0.0134877,0.00181413,3
Greenwood/Phinney Ridge,h1n1pdm,2018_W52,0.001943164,0.000332573,0.001943261,0.011332085,0.001943605,3
Haller Lake,h1n1pdm,2018_W52,0.000660284,2.85E-05,0.000660321,0.015243335,0.000660485,2
High Point,h1n1pdm,2018_W52,0.000462312,2.51E-05,0.000462346,0.008476244,0.000462472,2
Highland Park,h1n1pdm,2018_W52,5.15E-06,2.35E-09,5.15E-06,0.011129253,5.17E-06,1
Interbay,h1n1pdm,2018_W52,0.000972202,0.000128248,0.000972253,0.007354192,0.000972439,2
Judkins Park,h1n1pdm,2018_W52,0.001117808,0.000156774,0.001117875,0.007953098,0.001118104,3
Laurelhurst/Sand Point,h1n1pdm,2018_W52,0.000770094,8.25E-05,0.000770149,0.007167053,0.000770335,2
Licton Springs,h1n1pdm,2018_W52,0.000726524,1.65E-05,0.000726526,0.031836932,0.00072665,2
Madison Park,h1n1pdm,2018_W52,4.10E-07,1.56E-43,4.10E-07,1.01E+30,4.10E-07,1
Madrona/Leschi,h1n1pdm,2018_W52,0.001596687,0.000219009,0.001596764,0.01161647,0.001597055,3
Magnolia,h1n1pdm,2018_W52,6.75E-05,1.53E-06,6.75E-05,0.002952452,6.76E-05,1
Miller Park,h1n1pdm,2018_W52,0.001017616,0.000110911,0.001017683,0.009314447,0.001017915,2
Montlake/Portage Bay,h1n1pdm,2018_W52,0.000307436,3.26E-05,0.000307509,0.002892311,0.000307685,2
Mt. Baker/North Rainier,h1n1pdm,2018_W52,0.001151356,0.000122385,0.001151438,0.01080511,0.001151715,3
NA,h1n1pdm,2018_W52,1.01E-06,8.45E-45,1.01E-06,1.12E+32,1.01E-06,1
North Beach/Blue Ridge,h1n1pdm,2018_W52,0.000725655,6.16E-05,0.000725699,0.008530346,0.000725867,2
North Beacon Hill/Jefferson Park,h1n1pdm,2018_W52,0.000226126,2.86E-05,0.000226194,0.00178038,0.000226349,2
North Capitol Hill,h1n1pdm,2018_W52,0.000597482,4.36E-05,0.000597562,0.008160533,0.00059779,2
North Delridge,h1n1pdm,2018_W52,0.000366332,2.56E-05,0.00036642,0.005230803,0.000366638,2
Northgate/Maple Leaf,h1n1pdm,2018_W52,0.002100584,0.000438031,0.002100653,0.010057125,0.002100933,3
Olympic Hills/Victory Heights,h1n1pdm,2018_W52,0.002042589,0.000406623,0.002042693,0.010242525,0.002043044,3
Pioneer Square/International District,h1n1pdm,2018_W52,0.001183775,0.00022269,0.001183845,0.006281038,0.001184072,3
Queen Anne,h1n1pdm,2018_W52,0.000481414,7.65E-05,0.000481483,0.003022379,0.000481661,2
Rainier Beach,h1n1pdm,2018_W52,0.000857475,0.000120726,0.00085755,0.006076514,0.000857773,2
Ravenna/Bryant,h1n1pdm,2018_W52,0.000929894,0.000152231,0.000929952,0.005668842,0.000930142,2
Riverview,h1n1pdm,2018_W52,0.002491673,0.000199097,0.002491749,0.031105761,0.002492172,3
Roxhill/Westwood,h1n1pdm,2018_W52,0.000382141,2.23E-05,0.000382183,0.006534024,0.000382314,2
Seward Park,h1n1pdm,2018_W52,0.00297534,0.000414175,0.002975399,0.021333368,0.00297577,3
South Beacon Hill/NewHolly,h1n1pdm,2018_W52,0.000713033,5.20E-05,0.000713077,0.009747871,0.000713245,2
South Park,h1n1pdm,2018_W52,0.000282011,1.37E-05,0.000282062,0.005798935,0.0002822,2
Sunset Hill/Loyal Heights,h1n1pdm,2018_W52,0.001251557,0.000207137,0.00125165,0.00754658,0.001251934,3
University District,h1n1pdm,2018_W52,0.001281987,0.000182712,0.00128206,0.008976088,0.001282316,3
Wallingford,h1n1pdm,2018_W52,0.000677365,0.000117886,0.000677413,0.003884365,0.000677561,2
Wedgwood/View Ridge,h1n1pdm,2018_W52,0.001043159,0.00015514,0.001043222,0.006999607,0.001043435,2
West Seattle Junction/Genesee Hill,h1n1pdm,2018_W52,0.000584478,4.66E-05,0.000584538,0.007308074,0.000584723,2
Whittier Heights,h1n1pdm,2018_W52,0.000838297,9.38E-05,0.000838373,0.007472595,0.000838605,2
Alki/Admiral,h1n1pdm,2019_W01,0.00170134,0.000159166,0.0017014,0.018142874,0.001701694,3
Arbor Heights,h1n1pdm,2019_W01,0.001749992,0.000208269,0.001750075,0.01467196,0.001750404,3
Ballard,h1n1pdm,2019_W01,0.003588895,0.000629086,0.00358898,0.020439163,0.00358942,3
Beacon Hill,h1n1pdm,2019_W01,0.000751465,6.61E-05,0.000751522,0.008517633,0.000751715,2
Belltown,h1n1pdm,2019_W01,0.000327761,4.64E-05,0.000327827,0.002308692,0.000327987,2
Broadview/Bitter Lake,h1n1pdm,2019_W01,0.000394948,1.79E-05,0.000394996,0.008682898,0.000395146,2
Capitol Hill,h1n1pdm,2019_W01,0.000649761,8.31E-05,0.000649825,0.005069108,0.000650011,2
Cascade/Eastlake,h1n1pdm,2019_W01,0.002132321,0.000349822,0.00213236,0.012974672,0.002132605,3
Cedar Park/Meadowbrook,h1n1pdm,2019_W01,0.001355492,0.000268121,0.001355543,0.00684117,0.001355739,3
Central Area/Squire Park,h1n1pdm,2019_W01,0.001014223,0.000202949,0.001014282,0.005059459,0.001014469,2
Columbia City,h1n1pdm,2019_W01,0.000783076,9.17E-05,0.000783113,0.006675501,0.000783261,2
Downtown Commercial Core,h1n1pdm,2019_W01,0.000421876,4.55E-05,0.000421931,0.003899511,0.000422082,2
Duwamish/SODO,h1n1pdm,2019_W01,0.000135885,5.35E-06,0.000135943,0.003435022,0.000136079,1
Fauntleroy/Seaview,h1n1pdm,2019_W01,0.002674838,0.00034461,0.002674903,0.020720206,0.002675271,3
First Hill,h1n1pdm,2019_W01,0.000591254,7.59E-05,0.000591302,0.004596553,0.000591452,2
Fremont,h1n1pdm,2019_W01,0.000840486,0.000130604,0.000840546,0.005397523,0.000840734,2
Georgetown,h1n1pdm,2019_W01,0.000569614,3.63E-05,0.000569702,0.008913724,0.000569948,2
Green Lake,h1n1pdm,2019_W01,0.002469174,0.000356603,0.002469229,0.017064593,0.002469546,3
Greenwood/Phinney Ridge,h1n1pdm,2019_W01,0.002708319,0.000486174,0.002708389,0.015061351,0.00270873,3
Haller Lake,h1n1pdm,2019_W01,0.000917824,4.72E-05,0.000917853,0.017794658,0.00091803,2
High Point,h1n1pdm,2019_W01,0.00065648,4.16E-05,0.00065651,0.010331439,0.000656648,2
Highland Park,h1n1pdm,2019_W01,9.20E-06,6.16E-09,9.21E-06,0.013543153,9.23E-06,1
Interbay,h1n1pdm,2019_W01,0.001341075,0.00019097,0.001341113,0.009399403,0.001341301,3
Judkins Park,h1n1pdm,2019_W01,0.001572733,0.000236107,0.001572786,0.010456029,0.001573022,3
Laurelhurst/Sand Point,h1n1pdm,2019_W01,0.001096909,0.000129065,0.001096957,0.009301966,0.001097156,3
Licton Springs,h1n1pdm,2019_W01,0.0008897,2.64E-05,0.000889688,0.029876966,0.0008898,2
Madison Park,h1n1pdm,2019_W01,5.98E-07,4.36E-41,5.97E-07,7.67E+27,5.98E-07,1
Madrona/Leschi,h1n1pdm,2019_W01,0.002192899,0.000322876,0.002192953,0.014865559,0.002193244,3
Magnolia,h1n1pdm,2019_W01,0.000113263,3.08E-06,0.000113321,0.004135985,0.000113456,1
Miller Park,h1n1pdm,2019_W01,0.001437623,0.000171686,0.001437679,0.012012081,0.001437924,3
Montlake/Portage Bay,h1n1pdm,2019_W01,0.000486714,5.61E-05,0.000486802,0.004211051,0.000487024,2
Mt. Baker/North Rainier,h1n1pdm,2019_W01,0.001639985,0.000191293,0.001640056,0.014028838,0.001640352,3
NA,h1n1pdm,2019_W01,1.47E-06,2.90E-42,1.47E-06,6.98E+29,1.47E-06,1
North Beach/Blue Ridge,h1n1pdm,2019_W01,0.001014783,9.67E-05,0.00101482,0.010622275,0.001014997,2
North Beacon Hill/Jefferson Park,h1n1pdm,2019_W01,0.000367465,4.98E-05,0.000367549,0.002701685,0.00036775,2
North Capitol Hill,h1n1pdm,2019_W01,0.000896637,7.36E-05,0.000896722,0.010888415,0.000896992,2
North Delridge,h1n1pdm,2019_W01,0.000575466,4.51E-05,0.000575572,0.007323862,0.000575848,2
Northgate/Maple Leaf,h1n1pdm,2019_W01,0.002828089,0.000606437,0.002828126,0.013169172,0.002828387,3
Olympic Hills/Victory Heights,h1n1pdm,2019_W01,0.002878312,0.000591854,0.002878385,0.013975644,0.002878729,3
Pioneer Square/International District,h1n1pdm,2019_W01,0.001686586,0.000329945,0.00168664,0.008606977,0.001686868,3
Queen Anne,h1n1pdm,2019_W01,0.000743537,0.000124519,0.000743612,0.004430167,0.000743819,2
Rainier Beach,h1n1pdm,2019_W01,0.001254991,0.000188649,0.001255061,0.00833185,0.001255303,3
Ravenna/Bryant,h1n1pdm,2019_W01,0.001319951,0.000227989,0.001319998,0.007628173,0.001320191,3
Riverview,h1n1pdm,2019_W01,0.003237001,0.000294002,0.003237036,0.035559527,0.003237442,3
Roxhill/Westwood,h1n1pdm,2019_W01,0.00056228,3.77E-05,0.000562322,0.008351314,0.000562474,2
Seward Park,h1n1pdm,2019_W01,0.003751268,0.000562021,0.003751282,0.024994274,0.003751618,3
South Beacon Hill/NewHolly,h1n1pdm,2019_W01,0.000995903,8.27E-05,0.000995939,0.011959097,0.000996118,2
South Park,h1n1pdm,2019_W01,0.000431284,2.42E-05,0.000431343,0.007653941,0.000431513,2
Sunset Hill/Loyal Heights,h1n1pdm,2019_W01,0.001816437,0.000316148,0.001816517,0.010417177,0.001816815,3
University District,h1n1pdm,2019_W01,0.001794446,0.000273574,0.001794504,0.011747943,0.001794764,3
Wallingford,h1n1pdm,2019_W01,0.000976721,0.000178285,0.000976761,0.005341357,0.000976914,2
Wedgwood/View Ridge,h1n1pdm,2019_W01,0.001470926,0.000232941,0.001470976,0.009270915,0.001471194,3
West Seattle Junction/Genesee Hill,h1n1pdm,2019_W01,0.000858145,7.67E-05,0.000858205,0.00957197,0.000858415,2
Whittier Heights,h1n1pdm,2019_W01,0.001224108,0.000149219,0.00122418,0.010019317,0.001224437,3
Alki/Admiral,h1n1pdm,2019_W02,0.002370644,0.000247201,0.00237067,0.022686013,0.002370955,3
Arbor Heights,h1n1pdm,2019_W02,0.002508221,0.000323976,0.002508274,0.019380079,0.002508603,3
Ballard,h1n1pdm,2019_W02,0.004953229,0.000907219,0.00495325,0.02700106,0.004953654,4
Beacon Hill,h1n1pdm,2019_W02,0.001105292,0.000108528,0.001105339,0.011230249,0.001105544,3
Belltown,h1n1pdm,2019_W02,0.000526137,7.92E-05,0.000526212,0.003485954,0.000526405,2
Broadview/Bitter Lake,h1n1pdm,2019_W02,0.00059711,3.18E-05,0.000597157,0.011181569,0.000597328,2
Capitol Hill,h1n1pdm,2019_W02,0.000982399,0.000135234,0.000982458,0.007121284,0.00098266,2
Cascade/Eastlake,h1n1pdm,2019_W02,0.002861638,0.000495782,0.002861638,0.016490808,0.002861855,3
Cedar Park/Meadowbrook,h1n1pdm,2019_W02,0.001949435,0.000398527,0.001949462,0.009521293,0.001949651,3
Central Area/Squire Park,h1n1pdm,2019_W02,0.001517328,0.000313239,0.001517372,0.007338169,0.001517563,3
Columbia City,h1n1pdm,2019_W02,0.001115922,0.000142631,0.001115945,0.008713393,0.001116091,3
Downtown Commercial Core,h1n1pdm,2019_W02,0.000646994,7.63E-05,0.000647049,0.005474812,0.000647219,2
Duwamish/SODO,h1n1pdm,2019_W02,0.000224462,1.03E-05,0.000224537,0.004861357,0.000224718,2
Fauntleroy/Seaview,h1n1pdm,2019_W02,0.003645761,0.000507799,0.003645775,0.026127191,0.003646114,3
First Hill,h1n1pdm,2019_W02,0.00088067,0.000121883,0.000880711,0.006350142,0.00088087,2
Fremont,h1n1pdm,2019_W02,0.001251265,0.000205731,0.001251314,0.007596037,0.00125151,3
Georgetown,h1n1pdm,2019_W02,0.000878329,6.36E-05,0.000878422,0.012085999,0.000878708,2
Green Lake,h1n1pdm,2019_W02,0.003349352,0.000517196,0.003349361,0.021653019,0.003349648,3
Greenwood/Phinney Ridge,h1n1pdm,2019_W02,0.003761118,0.000704224,0.003761139,0.020055994,0.003761455,3
Haller Lake,h1n1pdm,2019_W02,0.001271204,7.73E-05,0.001271214,0.020856758,0.001271387,3
High Point,h1n1pdm,2019_W02,0.000928826,6.81E-05,0.000928844,0.01263309,0.000928984,2
Highland Park,h1n1pdm,2019_W02,1.64E-05,1.61E-08,1.64E-05,0.016473173,1.64E-05,1
Interbay,h1n1pdm,2019_W02,0.001843217,0.000281518,0.00184323,0.012047157,0.001843404,3
Judkins Park,h1n1pdm,2019_W02,0.002204803,0.000352169,0.002204827,0.013779501,0.002205051,3
Laurelhurst/Sand Point,h1n1pdm,2019_W02,0.00155677,0.000199817,0.001556799,0.0121048,0.001556995,3
Licton Springs,h1n1pdm,2019_W02,0.001085587,4.13E-05,0.001085554,0.028460004,0.001085642,3
Madison Park,h1n1pdm,2019_W02,8.69E-07,1.11E-38,8.68E-07,6.38E+25,8.69E-07,1
Madrona/Leschi,h1n1pdm,2019_W02,0.00300085,0.000471272,0.003000864,0.019075305,0.00300113,3
Magnolia,h1n1pdm,2019_W02,0.000189438,6.16E-06,0.000189515,0.005796399,0.0001897,1
Miller Park,h1n1pdm,2019_W02,0.00202364,0.000263116,0.002023669,0.015533692,0.002023907,3
Montlake/Portage Bay,h1n1pdm,2019_W02,0.000767753,9.58E-05,0.000767849,0.006139413,0.000768112,2
Mt. Baker/North Rainier,h1n1pdm,2019_W02,0.002327539,0.000296051,0.002327581,0.018262707,0.002327873,3
NA,h1n1pdm,2019_W02,2.14E-06,8.98E-40,2.13E-06,4.77E+27,2.14E-06,1
North Beach/Blue Ridge,h1n1pdm,2019_W02,0.001413981,0.000150346,0.001413998,0.01327018,0.00141417,3
North Beacon Hill/Jefferson Park,h1n1pdm,2019_W02,0.000594987,8.60E-05,0.000595085,0.004104441,0.000595331,2
North Capitol Hill,h1n1pdm,2019_W02,0.001340713,0.000123164,0.001340791,0.014557958,0.001341085,3
North Delridge,h1n1pdm,2019_W02,0.000900724,7.88E-05,0.00090084,0.010269168,0.000901168,2
Northgate/Maple Leaf,h1n1pdm,2019_W02,0.003793789,0.000832562,0.003793779,0.017263682,0.003794008,3
Olympic Hills/Victory Heights,h1n1pdm,2019_W02,0.004041319,0.000854101,0.004041342,0.019094389,0.004041661,3
Pioneer Square/International District,h1n1pdm,2019_W02,0.00239429,0.00048457,0.002394315,0.011812402,0.00239453,3
Queen Anne,h1n1pdm,2019_W02,0.001144233,0.000200952,0.001144303,0.006502782,0.00114453,3
Rainier Beach,h1n1pdm,2019_W02,0.001830152,0.000292079,0.001830202,0.011446696,0.001830446,3
Ravenna/Bryant,h1n1pdm,2019_W02,0.001866849,0.000338303,0.001866872,0.010285007,0.001867056,3
Riverview,h1n1pdm,2019_W02,0.004190072,0.00042861,0.00419004,0.040878373,0.004190387,4
Roxhill/Westwood,h1n1pdm,2019_W02,0.000824343,6.33E-05,0.000824378,0.010699542,0.00082454,2
Seward Park,h1n1pdm,2019_W02,0.004712466,0.000753968,0.004712415,0.029406402,0.004712686,4
South Beacon Hill/NewHolly,h1n1pdm,2019_W02,0.001385963,0.000130186,0.001385979,0.014722207,0.001386153,3
South Park,h1n1pdm,2019_W02,0.000657187,4.25E-05,0.000657246,0.010120055,0.000657441,2
Sunset Hill/Loyal Heights,h1n1pdm,2019_W02,0.00262674,0.000478197,0.002626789,0.014404742,0.002627083,3
University District,h1n1pdm,2019_W02,0.002502674,0.00040567,0.002502699,0.015413105,0.002502944,3
Wallingford,h1n1pdm,2019_W02,0.001403293,0.000267214,0.001403317,0.007357642,0.001403464,3
Wedgwood/View Ridge,h1n1pdm,2019_W02,0.002066608,0.000346443,0.002066632,0.012306865,0.002066839,3
West Seattle Junction/Genesee Hill,h1n1pdm,2019_W02,0.001255394,0.000125121,0.001255441,0.012566782,0.001255662,3
Whittier Heights,h1n1pdm,2019_W02,0.001781021,0.000235119,0.001781073,0.013464023,0.001781336,3
Alki/Admiral,h1n1pdm,2019_W03,0.003270841,0.000377503,0.00327081,0.028285505,0.003271052,3
Arbor Heights,h1n1pdm,2019_W03,0.003559702,0.000496115,0.003559697,0.025495618,0.00355999,3
Ballard,h1n1pdm,2019_W03,0.006769146,0.00128919,0.006769071,0.03549105,0.006769406,4
Beacon Hill,h1n1pdm,2019_W03,0.001609769,0.000175346,0.001609789,0.014747588,0.001609984,3
Belltown,h1n1pdm,2019_W03,0.000836293,0.000133332,0.000836368,0.005234071,0.000836584,2
Broadview/Bitter Lake,h1n1pdm,2019_W03,0.000893896,5.56E-05,0.00089393,0.01433997,0.000894105,2
Capitol Hill,h1n1pdm,2019_W03,0.001470755,0.000216872,0.001470794,0.00995527,0.001470994,3
Cascade/Eastlake,h1n1pdm,2019_W03,0.003802717,0.000691806,0.003802662,0.020871882,0.003802833,3
Cedar Park/Meadowbrook,h1n1pdm,2019_W03,0.002776124,0.000584121,0.002776113,0.01317545,0.002776278,3
Central Area/Squire Park,h1n1pdm,2019_W03,0.002247724,0.00047684,0.002247738,0.010579919,0.002247918,3
Columbia City,h1n1pdm,2019_W03,0.001574642,0.000218456,0.001574639,0.011329742,0.001574767,3
Downtown Commercial Core,h1n1pdm,2019_W03,0.000982501,0.000125932,0.000982544,0.007649046,0.000982719,2
Duwamish/SODO,h1n1pdm,2019_W03,0.000367141,1.96E-05,0.00036723,0.006841485,0.000367456,2
Fauntleroy/Seaview,h1n1pdm,2019_W03,0.00492036,0.00073609,0.004920295,0.032835242,0.004920569,4
First Hill,h1n1pdm,2019_W03,0.001298885,0.000192866,0.001298907,0.008731453,0.001299059,3
Fremont,h1n1pdm,2019_W03,0.001844531,0.000319368,0.001844554,0.010635443,0.001844739,3
Georgetown,h1n1pdm,2019_W03,0.001341072,0.000109969,0.001341151,0.016311738,0.001341456,3
Green Lake,h1n1pdm,2019_W03,0.004498747,0.000738199,0.004498686,0.027373111,0.004498916,4
Greenwood/Phinney Ridge,h1n1pdm,2019_W03,0.005171914,0.00100528,0.005171863,0.026569844,0.005172126,4
Haller Lake,h1n1pdm,2019_W03,0.001743369,0.00012423,0.001743344,0.024408233,0.001743494,3
High Point,h1n1pdm,2019_W03,0.001301265,0.000109662,0.001301258,0.015406637,0.001301382,3
Highland Park,h1n1pdm,2019_W03,2.89E-05,4.14E-08,2.89E-05,0.019908362,2.89E-05,1
Interbay,h1n1pdm,2019_W03,0.002508521,0.000408437,0.002508494,0.015382091,0.002508636,3
Judkins Park,h1n1pdm,2019_W03,0.00306057,0.000517263,0.003060547,0.018080258,0.003060737,3
Laurelhurst/Sand Point,h1n1pdm,2019_W03,0.002187744,0.000304457,0.002187737,0.015692532,0.002187908,3
Licton Springs,h1n1pdm,2019_W03,0.001311607,6.25E-05,0.00131155,0.027455171,0.001311609,3
Madison Park,h1n1pdm,2019_W03,1.25E-06,2.51E-36,1.25E-06,5.88E+23,1.25E-06,1
Madrona/Leschi,h1n1pdm,2019_W03,0.00406619,0.000677098,0.004066142,0.024380409,0.004066358,3
Magnolia,h1n1pdm,2019_W03,0.000313736,1.21E-05,0.000313832,0.008076718,0.000314069,2
Miller Park,h1n1pdm,2019_W03,0.002820586,0.000396814,0.002820569,0.020013692,0.002820773,3
Montlake/Portage Bay,h1n1pdm,2019_W03,0.001199188,0.000161147,0.001199278,0.008903754,0.001199564,3
Mt. Baker/North Rainier,h1n1pdm,2019_W03,0.003270938,0.000450925,0.003270925,0.023684408,0.00327118,3
NA,h1n1pdm,2019_W03,3.07E-06,2.45E-37,3.07E-06,3.63E+25,3.07E-06,1
North Beach/Blue Ridge,h1n1pdm,2019_W03,0.001950887,0.000229804,0.00195087,0.016530234,0.001951015,3
North Beacon Hill/Jefferson Park,h1n1pdm,2019_W03,0.000953931,0.000146424,0.000954033,0.006200421,0.000954315,2
North Capitol Hill,h1n1pdm,2019_W03,0.001985059,0.000202856,0.001985105,0.019381913,0.001985395,3
North Delridge,h1n1pdm,2019_W03,0.001395989,0.000135665,0.001396097,0.014328002,0.001396454,3
Northgate/Maple Leaf,h1n1pdm,2019_W03,0.005039303,0.001127667,0.005039232,0.022490516,0.005039416,4
Olympic Hills/Victory Heights,h1n1pdm,2019_W03,0.00561861,0.001215707,0.00561856,0.025932398,0.005618831,4
Pioneer Square/International District,h1n1pdm,2019_W03,0.00336562,0.0007017,0.003365599,0.016120238,0.003365784,3
Queen Anne,h1n1pdm,2019_W03,0.001743588,0.000319736,0.001743638,0.009491903,0.001743867,3
Rainier Beach,h1n1pdm,2019_W03,0.002642723,0.000445526,0.002642733,0.015650016,0.002642955,3
Ravenna/Bryant,h1n1pdm,2019_W03,0.002614436,0.00049464,0.002614421,0.013798107,0.002614578,3
Riverview,h1n1pdm,2019_W03,0.005370542,0.000612675,0.005370418,0.046989454,0.00537067,4
Roxhill/Westwood,h1n1pdm,2019_W03,0.00119669,0.000104614,0.001196704,0.013657636,0.001196858,3
Seward Park,h1n1pdm,2019_W03,0.005861905,0.000993958,0.005861774,0.034519035,0.00586196,4
South Beacon Hill/NewHolly,h1n1pdm,2019_W03,0.001909872,0.000201376,0.001909854,0.018077215,0.001910002,3
South Park,h1n1pdm,2019_W03,0.000991591,7.36E-05,0.000991636,0.013322306,0.000991839,2
Sunset Hill/Loyal Heights,h1n1pdm,2019_W03,0.003761243,0.000712911,0.003761239,0.019813904,0.0037615,3
University District,h1n1pdm,2019_W03,0.003456176,0.000592345,0.003456148,0.020134314,0.003456354,3
Wallingford,h1n1pdm,2019_W03,0.001996401,0.00039477,0.001996396,0.010081243,0.001996526,3
Wedgwood/View Ridge,h1n1pdm,2019_W03,0.002875034,0.000507495,0.002875014,0.016262311,0.00287519,3
West Seattle Junction/Genesee Hill,h1n1pdm,2019_W03,0.001818518,0.000200813,0.001818535,0.016434137,0.001818742,3
Whittier Heights,h1n1pdm,2019_W03,0.002565879,0.000364798,0.002565891,0.018015012,0.002566131,3
Alki/Admiral,h1n1pdm,2019_W04,0.004447119,0.000563878,0.004447002,0.035011924,0.004447164,4
Arbor Heights,h1n1pdm,2019_W04,0.004978374,0.000744261,0.004978276,0.033246232,0.004978488,4
